code;name;calories;protein;fat;carbo;fiber
2706781;Chicken or turkey and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, no sauce;118;9,66;7,78;2,88;1,4
2706782;Chicken or turkey and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, no sauce;123;8,72;7,96;5,08;1,1
2706783;Chicken or turkey shish kabob with vegetables, excluding potatoes;104;13;3,69;5,06;0,8
2706784;Chicken or turkey creole, without rice;103;13,8;4,22;2,99;1,1
2706785;Chicken or turkey and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, gravy;112;7,1;7,44;4,47;1
2706786;Chicken or turkey and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, gravy;119;7,16;7,45;6,43;0,9
2706787;Chicken or turkey a la king with vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, cream, white, or soup-based sauce;187;9,41;13,8;6,76;0,6
2706788;Chicken or turkey a la king with vegetables excluding carrorts, broccoli, and dark-green leafy; no potatoes, cream, white, or soup-based sauce;181;9,57;13,3;6,31;0,5
2706789;Chicken or turkey divan;140;15,5;7,26;4,01;1,3
2706790;Chicken or turkey and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, soy-based sauce;95;8,18;4,56;5,38;0,9
2706791;Chicken or turkey and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, soy-based sauce;133;10,7;8,22;4,39;1
2706792;Chicken or turkey and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, tomato-based sauce;113;7,23;7,8;4,42;1,6
2706793;Chicken or turkey and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, tomato-based sauce;120;7,28;7,81;6,35;1,5
2706794;General Tso chicken;295;12,9;16,4;24;0,9
2706795;Moo Goo Gai Pan;69;7,11;2,44;4,87;1,4
2706796;Kung pao chicken;129;9,76;6,98;6,87;1,5
2706797;Almond chicken;195;15,7;13,2;4,46;1,2
2706798;Chicken or turkey chow mein or chop suey, no noodles;83;9,78;3,23;3,84;0,8
2706799;Chicken or turkey salad, made with mayonnaise;235;13,9;18,8;2,88;0,4
2706800;Chicken or turkey salad with nuts and/or fruits;235;12,5;17,9;6,11;1
2706801;Chicken or turkey salad with egg;228;13,8;18,1;2,73;0,4
2706802;Chicken or turkey salad, made with light mayonnaise;146;13,6;8,15;4,76;0,4
2706803;Chicken or turkey salad, made with mayonnaise-type salad dressing;148;13,7;7,95;5,95;0,4
2706804;Chicken or turkey salad, made with light mayonnaise-type salad dressing;146;13,6;8,15;4,76;0,4
2706805;Chicken or turkey salad, made with creamy dressing;188;13,8;13,1;4,02;0,4
2706806;Chicken or turkey salad, made with light creamy dressing;128;13,8;6,36;4,28;0,4
2706807;Chicken or turkey salad, made with Italian dressing;146;13,6;7,84;5,37;0,4
2706808;Chicken or turkey salad, made with light Italian dressing;116;13,6;4,71;4,93;0,4
2706809;Chicken or turkey salad, made with any type of fat free dressing;111;13,3;3,81;6,28;0,9
2706810;Chicken or turkey garden salad, chicken and/or turkey, tomato and/or carrots, other vegetables, no dressing;64;10,1;1,33;3,04;1
2706811;Chicken or turkey garden salad, chicken and/or turkey, other vegetables excluding tomato and carrots, no dressing;66;10,8;1,41;2,62;0,8
2706812;Chicken or turkey garden salad with bacon and cheese, chicken and/or turkey, bacon, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables, no dressing;106;11;5,61;3;0,9
2706813;Chicken or turkey, breaded, fried, garden salad with bacon and cheese, chicken and/or turkey, bacon, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables, no dressing;122;6,78;7,72;6,36;1,2
2706814;Chicken or turkey garden salad with cheese, chicken and/or turkey, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables, no dressing;93;10,3;4,52;3,02;0,9
2706815;Chicken or turkey, breaded, fried, garden salad with cheese, chicken and/or turkey, cheese, lettuce and/or greens, tomato and/or carrots, other vegetables, no dressing;123;6,5;7,9;6,47;1,3
2706816;Asian chicken or turkey garden salad, chicken and/or turkey, lettuce, fruit, nuts, no dressing;130;11,4;5,46;9,5;1,9
2706817;Asian chicken or turkey garden salad with crispy noodles, chicken and/or turkey, lettuce, fruit, nuts, crispy noodles, no dressing;116;10,2;5,26;8,11;1,8
2706818;Chicken or turkey caesar garden salad, chicken and/or turkey, lettuce, tomato, cheese, no dressing;63;8,52;1,94;2,99;1
2706819;Chicken or turkey, breaded, fried, caesar garden salad, chicken and/or turkey, lettuce, tomatoes, cheese, no dressing;115;6,31;6,85;7,08;1,2
2706820;Chicken or turkey and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, cheese sauce;119;9,83;7,24;3,88;0,9
2706821;Chicken or turkey and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, cheese sauce;124;9,87;7,24;5,54;0,7
2706822;Chicken or turkey fricassee, with sauce, no potatoes, potatoes reported separately, Puerto Rican style;183;14;13,1;2,54;0,7
2706823;Chicken or turkey fricassee, no sauce, no potatoes, Puerto Rican style;200;25,2;11;-;-
2706824;Crab salad;188;9,4;15,9;1,27;0,4
2706825;Lobster salad;187;10,3;15,4;1,22;0,4
2706826;Salmon salad;213;10,8;17,4;2,73;0,4
2706827;Shrimp chow mein or chop suey, no noodles;69;8,8;1,69;4,27;0,8
2706828;Tuna salad, made with mayonnaise;194;10,1;15,8;2,89;0,4
2706829;Tuna salad, made with light mayonnaise;106;9,78;5,4;4,75;0,4
2706830;Tuna salad, made with mayonnaise-type salad dressing;108;9,88;5,19;5,92;0,4
2706831;Tuna salad, made with light mayonnaise-type salad dressing;106;9,78;5,4;4,75;0,4
2706832;Tuna salad, made with creamy dressing;148;9,98;10,3;4,02;0,4
2706833;Tuna salad, made with light creamy dressing;78;9,82;1,16;7,38;0,4
2706834;Tuna salad, made with Italian dressing;106;9,83;5,08;5,35;0,4
2706835;Tuna salad, made with light Italian dressing;76;9,78;2;4,91;0,4
2706836;Tuna salad, made with any type of fat free dressing;72;9,6;1,15;6,25;0,8
2706837;Shrimp salad;196;10,7;16,2;1,27;0,4
2706838;Seafood salad;190;10,1;15,8;1,25;0,4
2706839;Tuna salad with cheese;214;11,3;17,6;2,85;0,4
2706840;Tuna salad with egg;190;10,3;15,4;2,74;0,4
2706841;Shrimp garden salad, shrimp, lettuce, eggs, tomato and/or carrots, other vegetables, no dressing;65;8,28;2,04;2,77;0,8
2706842;Shrimp garden salad, shrimp, lettuce, eggs, vegetables excluding tomato and carrots, no dressing;67;8,8;2,14;2,39;0,7
2706843;Crab salad made with imitation crab;197;4,07;16,3;8,66;0,6
2706844;Fish, tofu, and vegetables, tempura;177;4,01;16;4,53;1,1
2706845;Seafood garden salad with seafood, lettuce, vegetables excluding tomato and carrots, no dressing;47;7,66;0,5;2,62;0,8
2706846;Seafood garden salad with seafood, lettuce, tomato and/or carrots, other vegetables, no dressing;47;7,12;0,49;3,04;1
2706847;Seafood garden salad with seafood, lettuce, eggs, vegetables excluding tomato and carrots, no dressing;64;8,41;2,05;2,39;0,7
2706848;Seafood garden salad with seafood, lettuce, eggs, tomato and/or carrots, other vegetables, no dressing;62;7,91;1,95;2,77;0,8
2706849;Oysters Rockefeller;134;7,64;7,53;9,38;1,9
2706850;Lomi salmon;60;7,55;1,86;3,31;1
2706851;Shrimp and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, no sauce;118;9,35;7,25;3,8;1,6
2706852;Shrimp and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, no sauce;124;9,25;6,87;6,78;1,3
2706853;Shrimp and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, soy-based sauce;116;9,16;6,4;5,15;1,2
2706854;Shrimp and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, soy-based sauce;118;9,47;6,64;4,86;1
2706855;Shrimp shish kabob with vegetables, excluding potatoes;83;11,2;1,59;5,74;0,8
2706856;Shrimp creole, no rice;124;14,3;5,16;4,51;1
2706857;Kung Pao shrimp;173;13,9;10,7;5,32;1
2706858;Tuna casserole with vegetables and mushroom sauce, no noodles;115;9,04;5,12;8,39;0,9
2706859;Shellfish mixture and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, soy-based sauce;120;9,41;6,38;5,89;1,2
2706860;Shellfish mixture and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, soy-based sauce;122;9,73;6,62;5,63;1
2706861;Shellfish mixture and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, mushroom sauce;111;6,25;6,92;5,92;1,1
2706862;Shellfish mixture and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, mushroom sauce;117;6,3;6,93;7,63;1
2706863;Fish and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, tomato-based sauce;106;6,28;7,26;4,39;1,6
2706864;Fish and vegetables excluding carrots, broccoli, and dark- green leafy; no potatoes, tomato-based sauce;112;6,33;7,26;6,3;1,5
2706865;Fish and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, soy-based sauce;104;7,79;5,99;4,64;1,2
2706866;Fish and vegetables excluding  carrots, broccoli, and dark-green leafy; no potatoes, soy-based sauce;106;8,04;6,22;4,33;1
2706867;Fish shish kabob with vegetables, excluding potatoes;68;9,41;1,05;5,06;0,8
2706868;Fried fish with sauce, Puerto Rican style;155;11,8;10,3;3,42;0,8
2706869;Lobster with sauce, Puerto Rican style;154;10,8;10,6;3,94;0,9
2706870;Octopus salad, Puerto Rican style;170;9,67;12;5,56;1
2706871;Codfish salad, Puerto Rican style, Serenata;183;6,61;15,9;2,81;0,7
2706872;Chow mein or chop suey, NS as to type of meat, no noodles;83;9,78;3,23;3,84;0,8
2706873;Lau lau;140;15,2;8,32;-;-
2706874;Antipasto with ham, fish, cheese, vegetables;158;11,6;10,7;3,75;1,1
2706875;Livers, chicken, chopped, with eggs and onion;226;12,9;17,7;2,87;0,4
2706876;Liver, beef or calves, and onions;129;16,7;3,6;6,97;0,5
2706877;Stewed chitterlings, Puerto Rican style;214;8,38;18,5;3,83;0,9
2706878;Stewed gizzards, Puerto Rican style;179;20,3;8,69;4,41;1,1
2706879;Gumbo, no rice;83;8,54;3,68;4,03;0,9
2706880;Sandwich, NFS;287;12,8;12;33,8;1,9
2706881;Sandwich wrap, NFS;232;12,8;9,4;23,3;1,5
2706882;Barbecue sandwich, NFS;238;15,3;8,12;24,9;0,8
2706883;Sloppy joe sandwich, on white bun;185;11,3;6,42;20;1,1
2706884;Sloppy joe sandwich, on wheat bun;180;11,8;6,44;18,4;2,2
2706885;Barbecue beef sandwich, on white bun;245;16,5;8,5;24,9;0,8
2706886;Barbecue beef sandwich, on wheat bun;240;17;8,52;23,3;2
2706887;Cheeseburger slider, from fast food;298;16,2;14,3;25;0,9
2706888;Cheeseburger, NFS;296;17,9;16,2;18,7;0,6
2706889;Cheeseburger, from fast food, 1 small patty;299;16,4;14,8;24;0,8
2706890;Cheeseburger (Burger King);265;14;12,3;23,7;1
2706891;Whopper Jr with cheese (Burger King);235;12;12,1;19;0,9
2706892;Cheeseburger (McDonalds);270;13,5;12,9;25,5;1,9
2706893;Cheeseburger, from school cafeteria;250;18,7;8,64;23,4;2,7
2706894;Cheeseburger slider;297;18,1;16,4;17,9;0,6
2706895;Cheeseburger, on white bun, 1 small patty;298;17,6;16;19,6;0,7
2706896;Cheeseburger, on wheat bun, 1 small patty;292;18,2;16,1;17,8;2
2706897;Cheeseburger, from fast food, 1 medium patty;296;17,9;16,2;18,7;0,6
2706898;Quarter Pounder (McDonalds);256;15,7;11,6;22,1;1,1
2706899;Whopper with cheese (Burger King);268;13,7;15,8;17,7;1,1
2706900;Quarter Pounder with cheese (McDonalds);269;15,2;14,4;19,7;1,2
2706901;Cheeseburger, on white bun, 1 medium patty;296;17,9;16,2;18,7;0,6
2706902;Cheeseburger, on wheat bun, 1 medium patty;291;18,5;16,2;17;1,9
2706903;Cheeseburger, on white bun, 1 large patty;299;18,7;17,6;15,3;0,5
2706904;Cheeseburger, on wheat bun, 1 large patty;295;19,2;17,6;13,9;1,6
2706905;Double cheeseburger, on white bun, 2 small patties;296;19,3;17,9;13,3;0,5
2706906;Double cheeseburger, on wheat bun, 2 small patties;292;19,7;17,9;12,1;1,4
2706907;Double cheeseburger, on white bun, 2 medium patties;300;19,6;18,8;11,8;0,4
2706908;Double cheeseburger, on wheat bun, 2 medium patties;297;20;18,8;10,8;1,2
2706909;Cheeseburger, from fast food, 1 large patty;299;18,7;17,6;15,3;0,5
2706910;Double cheeseburger, on white bun, 2 large patties;299;20,2;19,4;9,66;0,3
2706911;Double cheeseburger, on wheat bun, 2 large patties;296;20,5;19,4;8,81;1
2706912;Double cheeseburger, from fast food, 2 small patties;297;18,1;16,6;17,7;0,6
2706913;Double cheeseburger (Burger King);278;16,3;15,7;16,9;0,7
2706914;Double cheeseburger (McDonalds);282;16,2;16,2;18;0,9
2706915;McDouble (McDonalds);282;16,2;16,2;18;0,9
2706916;Big Mac (McDonalds);261;11,9;14,1;21,5;1,4
2706917;Double cheeseburger, from fast food, 2 medium patties;300;19,6;18,8;11,8;0,4
2706918;Double cheeseburger, from fast food, 2 large patties;299;20,2;19,4;9,66;0,3
2706919;Hamburger slider, from fast food;285;15,3;11,4;29,2;1
2706920;Hamburger, NFS;288;17,5;14,4;20,7;0,7
2706921;Hamburger, from fast food, 1 small patty;285;15,5;11,7;28,3;1
2706922;Hamburger (Burger King);254;13,6;10,2;26;1,1
2706923;Whopper Jr (Burger King);216;10,7;9,58;21,1;1
2706924;Hamburger (McDonalds);263;13,3;10,2;29,6;1,8
2706925;Hamburger, from school cafeteria;243;17,8;7,36;25,7;3
2706926;Hamburger slider;288;17,8;14,7;19,7;0,7
2706927;Hamburger, on white bun, 1 small patty;287;17,1;13,8;22,2;0,8
2706928;Hamburger, on wheat bun, 1 small patty;280;17,8;13,9;20,1;2,4
2706929;Hamburger, from fast food, 1 medium patty;288;17,5;14,4;20,7;0,7
2706930;Hamburger, from fast food, 1 large patty;289;18,4;15,6;17,1;0,6
2706931;Whopper (Burger King);226;11,3;12,4;17,3;1,5
2706932;Hamburger, on white bun, 1 medium patty;288;17,5;14,4;20,7;0,7
2706933;Hamburger, on wheat bun, 1 medium patty;281;18,2;14,4;18,7;2,2
2706934;Hamburger, on white bun, 1 large patty;289;18,4;15,6;17,1;0,6
2706935;Hamburger, on wheat bun, 1 large patty;283;19;15,7;15,5;1,8
2706936;Double hamburger, on white bun, 2 small patties;289;19,2;16,6;14,3;0,5
2706937;Double hamburger, on wheat bun, 2 small patties;285;19,6;16,7;12,9;1,5
2706938;Double hamburger, on white bun, 2 medium patties;290;19,5;17,1;13;0,5
2706939;Double hamburger, on wheat bun, 2 medium patties;286;19,9;17,1;11,8;1,4
2706940;Double hamburger, on white bun, 2 large patties;290;20,2;18;10,3;0,4
2706941;Double hamburger, on wheat bun, 2 large patties;287;20,6;18,1;9,36;1,1
2706942;Double hamburger, from fast food, 2 small patties;288;17,8;14,7;19,7;0,7
2706943;Double hamburger, from fast food, 2 medium patties;290;19,5;17,1;13;0,5
2706944;Double hamburger, from fast food, 2 large patties;290;20,2;18;10,3;0,4
2706945;Meatball sandwich or sub;207;11,3;8,23;21,3;1,2
2706946;Meatloaf sandwich;217;11,8;6,15;28,7;1,3
2706947;Chiliburger, with or without cheese, on bun;232;14,8;11;17,7;1,5
2706948;Corned beef sandwich on white;259;13,6;11;25,7;1,2
2706949;Corned beef sandwich on white, with cheese;274;14,7;13,7;22,5;1
2706950;Corned beef sandwich on wheat;257;14,7;11,2;23,7;2,8
2706951;Corned beef sandwich on wheat, with cheese;273;15,6;13,9;20,9;2,4
2706952;Reuben sandwich;282;10;19,4;16,4;2,2
2706953;Roast beef sandwich on white;194;13,9;3,64;25,8;1,2
2706954;Roast beef sandwich on white, with cheese;219;14,9;7,44;22,6;1
2706955;Roast beef sandwich on wheat;192;14,9;3,84;23,8;2,8
2706956;Roast beef sandwich on wheat, with cheese;217;15,7;7,61;20,9;2,4
2706957;French dip sandwich;184;13,2;3,47;24,5;1,1
2706958;Steak sandwich or sub on white;249;17,9;8,07;25,4;1,2
2706959;Steak sandwich or sub on wheat;247;18,9;8,27;23,5;2,8
2706960;Cheese steak sandwich or sub on white;270;18,4;12;21,5;1
2706961;Cheese steak sandwich or sub on wheat;268;19,2;12,2;19,9;2,2
2706962;Gyro sandwich;184;11,2;6,76;18,8;1
2706963;Hamburger wrap sandwich, from fast food;299;16,9;16,1;20,4;1,4
2706964;Ham sandwich on white;187;12,9;3,66;25,6;1,2
2706965;Ham sandwich on white, with cheese;213;14,1;7,46;22,4;1
2706966;Ham sandwich on wheat;185;14;3,86;23,6;2,8
2706967;Ham sandwich on wheat, with cheese;212;14,9;7,62;20,8;2,4
2706968;Ham sandwich or sub, restaurant;178;13,3;3,66;22,8;1,1
2706969;Ham sandwich or sub, with cheese, restaurant;210;14,6;8,06;19,7;0,9
2706970;Ham sandwich wrap;230;13,5;9,38;22,5;1,5
2706971;Ham salad sandwich on white;242;12;13,3;18,3;1
2706972;Ham salad sandwich on wheat;241;12,6;13,4;17;2,1
2706973;Cuban sandwich;228;15,9;10,7;16,3;0,8
2706974;Barbecue rib sandwich;223;13,7;6,47;26,5;0,9
2706975;Barbecue pork sandwich, on white bun;243;15;8,83;24,9;0,8
2706976;Barbecue pork sandwich, on wheat bun;238;15,5;8,86;23,3;2
2706977;Pork sandwich;226;17,7;5,47;25,4;1,2
2706978;Pork sandwich, with cheese;246;18,1;8,99;22,3;1
2706979;Bacon, lettuce, tomato sandwich on white;231;10,9;7,54;29,7;1,7
2706980;Bacon, lettuce, tomato sandwich on wheat;229;12;7,76;27,5;3,4
2706981;Turkey sandwich on white;189;12;3,68;26,5;1,2
2706982;Turkey sandwich on white, with cheese;215;13,3;7,47;23,2;1
2706983;Turkey sandwich on wheat;187;13;3,88;24,6;2,8
2706984;Turkey sandwich on wheat, with cheese;214;14,2;7,64;21,6;2,4
2706985;Turkey sandwich or sub, restaurant;180;12,3;3,69;23,9;1,1
2706986;Turkey sandwich or sub, with cheese, restaurant;212;13,8;8,07;20,6;0,9
2706987;Turkey sandwich wrap;232;12,8;9,4;23,3;1,5
2706988;Chicken deli sandwich or sub, restaurant;176;13,7;2,66;24,3;1,1
2706989;Chicken deli sandwich or sub, with cheese, restaurant;208;14,9;7,23;20,9;0,9
2706990;Chicken salad sandwich on white;246;12,4;13,7;18,3;1
2706991;Chicken salad sandwich on wheat;245;13,1;13,8;17,1;2,1
2706992;Chicken salad sandwich wrap;269;12,9;16,6;17;1,3
2706993;Club sandwich on white;222;15,1;7,48;23,1;1
2706994;Club sandwich on white, with cheese;241;15,8;10,4;20,6;0,9
2706995;Club sandwich on wheat;220;16;7,65;21,4;2,4
2706996;Club sandwich on wheat, with cheese;239;16,6;10,5;19,1;2,1
2706997;Club sandwich or sub, restaurant;234;16;10,6;18,4;0,8
2706998;Barbecue chicken sandwich, on white bun;204;15,9;4,4;24,9;0,8
2706999;Barbecue chicken sandwich, on wheat bun;199;16,5;4,42;23,3;2
2707000;Chicken fillet sandwich, NFS;281;12,2;13,5;27,5;1,7
2707001;Chicken fillet sandwich, from school cafeteria;251;14,6;8,06;29,8;4,4
2707002;Chicken fillet biscuit, from fast food;320;10,8;19,1;26,4;2
2707003;Chicken fillet sandwich, fried, from fast food;281;12,2;13,5;27,5;1,7
2707004;Chicken fillet sandwich, fried, from fast food, with cheese;291;13,2;15,3;24,7;1,5
2707005;Chicken fillet sandwich, grilled, from fast food;226;21,5;6,18;19,4;0,7
2707006;Chicken fillet sandwich, grilled, from fast food, with cheese;243;21,4;9,05;17,6;0,6
